building_type,season,fuel,daytype,hour,load
GROCERY,WINTER,ELECTRIC,WEEKDAY,22,4.2489
GROCERY,WINTER,ELECTRIC,WEEKDAY,23,3.8484
GROCERY,WINTER,GAS,WEEKEND,0,0.5557
GROCERY,WINTER,GAS,WEEKEND,1,0.5014
GROCERY,WINTER,GAS,WEEKEND,2,0.5081
GROCERY,WINTER,GAS,WEEKEND,3,0.6239
GROCERY,WINTER,GAS,WEEKEND,4,0.9228
GROCERY,WINTER,GAS,WEEKEND,5,1.305
GROCERY,WINTER,GAS,WEEKEND,6,1.685
GROCERY,WINTER,GAS,WEEKEND,7,1.9436
GROCERY,WINTER,GAS,WEEKEND,8,2.0499
GROCERY,WINTER,GAS,WEEKEND,9,2.1063
GROCERY,WINTER,GAS,WEEKEND,10,2.1165
GROCERY,WINTER,GAS,WEEKEND,11,2.1026
GROCERY,WINTER,GAS,WEEKEND,12,2.0135
GROCERY,WINTER,GAS,WEEKEND,13,1.9177
GROCERY,WINTER,GAS,WEEKEND,14,1.812
GROCERY,WINTER,GAS,WEEKEND,15,1.731
GROCERY,WINTER,GAS,WEEKEND,16,1.653
GROCERY,WINTER,GAS,WEEKEND,17,1.587
GROCERY,WINTER,GAS,WEEKEND,18,1.5246
GROCERY,WINTER,GAS,WEEKEND,19,1.44
GROCERY,WINTER,GAS,WEEKEND,20,1.3211
GROCERY,WINTER,GAS,WEEKEND,21,1.0924
GROCERY,WINTER,GAS,WEEKEND,22,0.8668
GROCERY,WINTER,GAS,WEEKEND,23,0.669
GROCERY,WINTER,GAS,WEEKDAY,0,0.5694
GROCERY,WINTER,GAS,WEEKDAY,1,0.5007
GROCERY,WINTER,GAS,WEEKDAY,2,0.4881
GROCERY,WINTER,GAS,WEEKDAY,3,0.5795
GROCERY,WINTER,GAS,WEEKDAY,4,0.8618
GROCERY,WINTER,GAS,WEEKDAY,5,1.2666
GROCERY,WINTER,GAS,WEEKDAY,6,1.6757
GROCERY,WINTER,GAS,WEEKDAY,7,1.9596
GROCERY,WINTER,GAS,WEEKDAY,8,2.0846
GROCERY,WINTER,GAS,WEEKDAY,9,2.1415
GROCERY,WINTER,GAS,WEEKDAY,10,2.1795
GROCERY,WINTER,GAS,WEEKDAY,11,2.1793
GROCERY,WINTER,GAS,WEEKDAY,12,2.0957
GROCERY,WINTER,GAS,WEEKDAY,13,1.9918
GROCERY,WINTER,GAS,WEEKDAY,14,1.875
GROCERY,WINTER,GAS,WEEKDAY,15,1.8027
GROCERY,WINTER,GAS,WEEKDAY,16,1.7529
GROCERY,WINTER,GAS,WEEKDAY,17,1.6802
GROCERY,WINTER,GAS,WEEKDAY,18,1.6054
GROCERY,WINTER,GAS,WEEKDAY,19,1.5007
GROCERY,WINTER,GAS,WEEKDAY,20,1.3667
GROCERY,WINTER,GAS,WEEKDAY,21,1.1318
GROCERY,WINTER,GAS,WEEKDAY,22,0.9031
GROCERY,WINTER,GAS,WEEKDAY,23,0.6872
GROCERY,SPRING,ELECTRIC,WEEKEND,0,3.607
GROCERY,SPRING,ELECTRIC,WEEKEND,1,3.5533
GROCERY,SPRING,ELECTRIC,WEEKEND,2,3.6358
GROCERY,SPRING,ELECTRIC,WEEKEND,3,3.8695
GROCERY,SPRING,ELECTRIC,WEEKEND,4,4.3347
GROCERY,SPRING,ELECTRIC,WEEKEND,5,4.5621
GROCERY,SPRING,ELECTRIC,WEEKEND,6,4.8696
GROCERY,SPRING,ELECTRIC,WEEKEND,7,5.1056
GROCERY,SPRING,ELECTRIC,WEEKEND,8,5.3386
GROCERY,SPRING,ELECTRIC,WEEKEND,9,5.3928
GROCERY,SPRING,ELECTRIC,WEEKEND,10,5.4209
GROCERY,SPRING,ELECTRIC,WEEKEND,11,5.5408
GROCERY,SPRING,ELECTRIC,WEEKEND,12,5.5378
GROCERY,SPRING,ELECTRIC,WEEKEND,13,5.6305
GROCERY,SPRING,ELECTRIC,WEEKEND,14,5.6093
GROCERY,SPRING,ELECTRIC,WEEKEND,15,5.4581
GROCERY,SPRING,ELECTRIC,WEEKEND,16,5.4028
GROCERY,SPRING,ELECTRIC,WEEKEND,17,5.2632
GROCERY,SPRING,ELECTRIC,WEEKEND,18,5.1828
GROCERY,SPRING,ELECTRIC,WEEKEND,19,5.1423
GROCERY,SPRING,ELECTRIC,WEEKEND,20,4.7873
GROCERY,SPRING,ELECTRIC,WEEKEND,21,4.4444
GROCERY,SPRING,ELECTRIC,WEEKEND,22,4.0456
GROCERY,SPRING,ELECTRIC,WEEKEND,23,3.7474
GROCERY,SPRING,ELECTRIC,WEEKDAY,0,3.611
GROCERY,SPRING,ELECTRIC,WEEKDAY,1,3.5479
GROCERY,SPRING,ELECTRIC,WEEKDAY,2,3.5945
GROCERY,SPRING,ELECTRIC,WEEKDAY,3,3.7982
GROCERY,SPRING,ELECTRIC,WEEKDAY,4,4.28
GROCERY,SPRING,ELECTRIC,WEEKDAY,5,4.5521
GROCERY,SPRING,ELECTRIC,WEEKDAY,6,4.9017
GROCERY,SPRING,ELECTRIC,WEEKDAY,7,5.1648
GROCERY,SPRING,ELECTRIC,WEEKDAY,8,5.409
GROCERY,SPRING,ELECTRIC,WEEKDAY,9,5.4693
GROCERY,SPRING,ELECTRIC,WEEKDAY,10,5.4979
GROCERY,SPRING,ELECTRIC,WEEKDAY,11,5.6142
GROCERY,SPRING,ELECTRIC,WEEKDAY,12,5.614
GROCERY,SPRING,ELECTRIC,WEEKDAY,13,5.6977
GROCERY,SPRING,ELECTRIC,WEEKDAY,14,5.677
GROCERY,SPRING,ELECTRIC,WEEKDAY,15,5.5328
GROCERY,SPRING,ELECTRIC,WEEKDAY,16,5.4765
GROCERY,SPRING,ELECTRIC,WEEKDAY,17,5.3389
GROCERY,SPRING,ELECTRIC,WEEKDAY,18,5.2468
GROCERY,SPRING,ELECTRIC,WEEKDAY,19,5.1952
GROCERY,SPRING,ELECTRIC,WEEKDAY,20,4.8296
GROCERY,SPRING,ELECTRIC,WEEKDAY,21,4.4699
GROCERY,SPRING,ELECTRIC,WEEKDAY,22,4.0701
GROCERY,SPRING,ELECTRIC,WEEKDAY,23,3.7708
GROCERY,SPRING,GAS,WEEKEND,0,0.4932
GROCERY,SPRING,GAS,WEEKEND,1,0.4988
GROCERY,SPRING,GAS,WEEKEND,2,0.6094
GROCERY,SPRING,GAS,WEEKEND,3,0.8966
GROCERY,SPRING,GAS,WEEKEND,4,1.2674
GROCERY,SPRING,GAS,WEEKEND,5,1.6375
GROCERY,SPRING,GAS,WEEKEND,6,1.8944
GROCERY,SPRING,GAS,WEEKEND,7,2.0036
GROCERY,SPRING,GAS,WEEKEND,8,2.062
GROCERY,SPRING,GAS,WEEKEND,9,2.075
GROCERY,SPRING,GAS,WEEKEND,10,2.0626
GROCERY,SPRING,GAS,WEEKEND,11,1.9764
GROCERY,SPRING,GAS,WEEKEND,12,1.8809
GROCERY,SPRING,GAS,WEEKEND,13,1.7749
GROCERY,SPRING,GAS,WEEKEND,14,1.6928
GROCERY,SPRING,GAS,WEEKEND,15,1.6149
GROCERY,SPRING,GAS,WEEKEND,16,1.5481
GROCERY,SPRING,GAS,WEEKEND,17,1.4854
GROCERY,SPRING,GAS,WEEKEND,18,1.4029
GROCERY,SPRING,GAS,WEEKEND,19,1.2883
GROCERY,SPRING,GAS,WEEKEND,20,1.0691
GROCERY,SPRING,GAS,WEEKEND,21,0.8501
GROCERY,SPRING,GAS,WEEKEND,22,0.6578
GROCERY,SPRING,GAS,WEEKEND,23,0.5463
GROCERY,SPRING,GAS,WEEKDAY,0,0.4959
GROCERY,SPRING,GAS,WEEKDAY,1,0.4799
GROCERY,SPRING,GAS,WEEKDAY,2,0.5631
GROCERY,SPRING,GAS,WEEKDAY,3,0.8278
GROCERY,SPRING,GAS,WEEKDAY,4,1.2167
GROCERY,SPRING,GAS,WEEKDAY,5,1.6161
GROCERY,SPRING,GAS,WEEKDAY,6,1.9029
GROCERY,SPRING,GAS,WEEKDAY,7,2.0359
GROCERY,SPRING,GAS,WEEKDAY,8,2.0968
GROCERY,SPRING,GAS,WEEKDAY,9,2.1369
GROCERY,SPRING,GAS,WEEKDAY,10,2.1401
GROCERY,SPRING,GAS,WEEKDAY,11,2.0631
GROCERY,SPRING,GAS,WEEKDAY,12,1.9609
GROCERY,SPRING,GAS,WEEKDAY,13,1.8445
GROCERY,SPRING,GAS,WEEKDAY,14,1.7684
GROCERY,SPRING,GAS,WEEKDAY,15,1.7161
GROCERY,SPRING,GAS,WEEKDAY,16,1.645
GROCERY,SPRING,GAS,WEEKDAY,17,1.5711
GROCERY,SPRING,GAS,WEEKDAY,18,1.4712
GROCERY,SPRING,GAS,WEEKDAY,19,1.343
GROCERY,SPRING,GAS,WEEKDAY,20,1.1209
GROCERY,SPRING,GAS,WEEKDAY,21,0.8982
GROCERY,SPRING,GAS,WEEKDAY,22,0.6869
GROCERY,SPRING,GAS,WEEKDAY,23,0.5655
GROCERY,SUMMER,ELECTRIC,WEEKEND,0,3.7481
GROCERY,SUMMER,ELECTRIC,WEEKEND,1,3.6972
GROCERY,SUMMER,ELECTRIC,WEEKEND,2,3.7812
GROCERY,SUMMER,ELECTRIC,WEEKEND,3,4.0227
GROCERY,SUMMER,ELECTRIC,WEEKEND,4,4.499
GROCERY,SUMMER,ELECTRIC,WEEKEND,5,4.7168
GROCERY,SUMMER,ELECTRIC,WEEKEND,6,5.0033
GROCERY,SUMMER,ELECTRIC,WEEKEND,7,5.25
GROCERY,SUMMER,ELECTRIC,WEEKEND,8,5.5124
GROCERY,SUMMER,ELECTRIC,WEEKEND,9,5.5746
GROCERY,SUMMER,ELECTRIC,WEEKEND,10,5.605
GROCERY,SUMMER,ELECTRIC,WEEKEND,11,5.7391
GROCERY,SUMMER,ELECTRIC,WEEKEND,12,5.7338
GROCERY,SUMMER,ELECTRIC,WEEKEND,13,5.832
GROCERY,SUMMER,ELECTRIC,WEEKEND,14,5.799
GROCERY,SUMMER,ELECTRIC,WEEKEND,15,5.6223
GROCERY,SUMMER,ELECTRIC,WEEKEND,16,5.5634
GROCERY,SUMMER,ELECTRIC,WEEKEND,17,5.4038
GROCERY,SUMMER,ELECTRIC,WEEKEND,18,5.4033
GROCERY,SUMMER,ELECTRIC,WEEKEND,19,5.3043
GROCERY,SUMMER,ELECTRIC,WEEKEND,20,4.9301
GROCERY,SUMMER,ELECTRIC,WEEKEND,21,4.5753
GROCERY,SUMMER,ELECTRIC,WEEKEND,22,4.1768
GROCERY,SUMMER,ELECTRIC,WEEKEND,23,3.8793
GROCERY,SUMMER,ELECTRIC,WEEKDAY,0,3.7564
GROCERY,SUMMER,ELECTRIC,WEEKDAY,1,3.6968
GROCERY,SUMMER,ELECTRIC,WEEKDAY,2,3.7491
GROCERY,SUMMER,ELECTRIC,WEEKDAY,3,3.9653
GROCERY,SUMMER,ELECTRIC,WEEKDAY,4,4.4698
GROCERY,SUMMER,ELECTRIC,WEEKDAY,5,4.7159
GROCERY,SUMMER,ELECTRIC,WEEKDAY,6,5.0513
GROCERY,SUMMER,ELECTRIC,WEEKDAY,7,5.3269
GROCERY,SUMMER,ELECTRIC,WEEKDAY,8,5.5993
GROCERY,SUMMER,ELECTRIC,WEEKDAY,9,5.6608
GROCERY,SUMMER,ELECTRIC,WEEKDAY,10,5.6912
GROCERY,SUMMER,ELECTRIC,WEEKDAY,11,5.8257
GROCERY,SUMMER,ELECTRIC,WEEKDAY,12,5.8181
GROCERY,SUMMER,ELECTRIC,WEEKDAY,13,5.9116
GROCERY,SUMMER,ELECTRIC,WEEKDAY,14,5.8734
GROCERY,SUMMER,ELECTRIC,WEEKDAY,15,5.6991
GROCERY,SUMMER,ELECTRIC,WEEKDAY,16,5.6432
GROCERY,SUMMER,ELECTRIC,WEEKDAY,17,5.4822
GROCERY,SUMMER,ELECTRIC,WEEKDAY,18,5.4669
GROCERY,SUMMER,ELECTRIC,WEEKDAY,19,5.3608
GROCERY,SUMMER,ELECTRIC,WEEKDAY,20,4.9667
GROCERY,SUMMER,ELECTRIC,WEEKDAY,21,4.5919
GROCERY,SUMMER,ELECTRIC,WEEKDAY,22,4.1962
GROCERY,SUMMER,ELECTRIC,WEEKDAY,23,3.8999
GROCERY,SUMMER,GAS,WEEKEND,0,0.5531
GROCERY,SUMMER,GAS,WEEKEND,1,0.5619
GROCERY,SUMMER,GAS,WEEKEND,2,0.6739
GROCERY,SUMMER,GAS,WEEKEND,3,0.9608
GROCERY,SUMMER,GAS,WEEKEND,4,1.3237
GROCERY,SUMMER,GAS,WEEKEND,5,1.6811
GROCERY,SUMMER,GAS,WEEKEND,6,1.9229
GROCERY,SUMMER,GAS,WEEKEND,7,2.0186
GROCERY,SUMMER,GAS,WEEKEND,8,2.0703
GROCERY,SUMMER,GAS,WEEKEND,9,2.0806
GROCERY,SUMMER,GAS,WEEKEND,10,2.0677
GROCERY,SUMMER,GAS,WEEKEND,11,1.979
GROCERY,SUMMER,GAS,WEEKEND,12,1.8841
GROCERY,SUMMER,GAS,WEEKEND,13,1.7776
GROCERY,SUMMER,GAS,WEEKEND,14,1.698
GROCERY,SUMMER,GAS,WEEKEND,15,1.6254
GROCERY,SUMMER,GAS,WEEKEND,16,1.5637
GROCERY,SUMMER,GAS,WEEKEND,17,1.5044
GROCERY,SUMMER,GAS,WEEKEND,18,1.4244
GROCERY,SUMMER,GAS,WEEKEND,19,1.3136
GROCERY,SUMMER,GAS,WEEKEND,20,1.0976
GROCERY,SUMMER,GAS,WEEKEND,21,0.8878
GROCERY,SUMMER,GAS,WEEKEND,22,0.704
GROCERY,SUMMER,GAS,WEEKEND,23,0.6007
GROCERY,SUMMER,GAS,WEEKDAY,0,0.5521
GROCERY,SUMMER,GAS,WEEKDAY,1,0.5417
GROCERY,SUMMER,GAS,WEEKDAY,2,0.6319
GROCERY,SUMMER,GAS,WEEKDAY,3,0.9058
GROCERY,SUMMER,GAS,WEEKDAY,4,1.2918
GROCERY,SUMMER,GAS,WEEKDAY,5,1.6756
GROCERY,SUMMER,GAS,WEEKDAY,6,1.9414
GROCERY,SUMMER,GAS,WEEKDAY,7,2.0528
GROCERY,SUMMER,GAS,WEEKDAY,8,2.1036
GROCERY,SUMMER,GAS,WEEKDAY,9,2.139
GROCERY,SUMMER,GAS,WEEKDAY,10,2.139
GROCERY,SUMMER,GAS,WEEKDAY,11,2.056
GROCERY,SUMMER,GAS,WEEKDAY,12,1.9531
GROCERY,SUMMER,GAS,WEEKDAY,13,1.8357
GROCERY,SUMMER,GAS,WEEKDAY,14,1.7633
GROCERY,SUMMER,GAS,WEEKDAY,15,1.7142
GROCERY,SUMMER,GAS,WEEKDAY,16,1.6459
GROCERY,SUMMER,GAS,WEEKDAY,17,1.5773
GROCERY,SUMMER,GAS,WEEKDAY,18,1.4817
GROCERY,SUMMER,GAS,WEEKDAY,19,1.3581
GROCERY,SUMMER,GAS,WEEKDAY,20,1.1369
GROCERY,SUMMER,GAS,WEEKDAY,21,0.9245
GROCERY,SUMMER,GAS,WEEKDAY,22,0.7222
GROCERY,SUMMER,GAS,WEEKDAY,23,0.6145
GROCERY,FALL,ELECTRIC,WEEKEND,0,3.5871
GROCERY,FALL,ELECTRIC,WEEKEND,1,3.479
GROCERY,FALL,ELECTRIC,WEEKEND,2,3.4693
GROCERY,FALL,ELECTRIC,WEEKEND,3,3.5996
GROCERY,FALL,ELECTRIC,WEEKEND,4,3.9035
GROCERY,FALL,ELECTRIC,WEEKEND,5,4.328
GROCERY,FALL,ELECTRIC,WEEKEND,6,4.6165
GROCERY,FALL,ELECTRIC,WEEKEND,7,4.7785
GROCERY,FALL,ELECTRIC,WEEKEND,8,4.9875
GROCERY,FALL,ELECTRIC,WEEKEND,9,5.1783
GROCERY,FALL,ELECTRIC,WEEKEND,10,5.2409
GROCERY,FALL,ELECTRIC,WEEKEND,11,5.3136
GROCERY,FALL,ELECTRIC,WEEKEND,12,5.4063
GROCERY,FALL,ELECTRIC,WEEKEND,13,5.4307
GROCERY,FALL,ELECTRIC,WEEKEND,14,5.4903
GROCERY,FALL,ELECTRIC,WEEKEND,15,5.4264
GROCERY,FALL,ELECTRIC,WEEKEND,16,5.2926
GROCERY,FALL,ELECTRIC,WEEKEND,17,5.3236
GROCERY,FALL,ELECTRIC,WEEKEND,18,5.225
GROCERY,FALL,ELECTRIC,WEEKEND,19,5.1187
GROCERY,FALL,ELECTRIC,WEEKEND,20,4.9009
GROCERY,FALL,ELECTRIC,WEEKEND,21,4.5482
GROCERY,FALL,ELECTRIC,WEEKEND,22,4.1988
GROCERY,FALL,ELECTRIC,WEEKEND,23,3.8281
GROCERY,FALL,ELECTRIC,WEEKDAY,0,3.5999
GROCERY,FALL,ELECTRIC,WEEKDAY,1,3.485
GROCERY,FALL,ELECTRIC,WEEKDAY,2,3.4643
GROCERY,FALL,ELECTRIC,WEEKDAY,3,3.5653
GROCERY,FALL,ELECTRIC,WEEKDAY,4,3.8608
GROCERY,FALL,ELECTRIC,WEEKDAY,5,4.3116
GROCERY,FALL,ELECTRIC,WEEKDAY,6,4.6286
GROCERY,FALL,ELECTRIC,WEEKDAY,7,4.8289
GROCERY,FALL,ELECTRIC,WEEKDAY,8,5.0599
GROCERY,FALL,ELECTRIC,WEEKDAY,9,5.2526
GROCERY,FALL,ELECTRIC,WEEKDAY,10,5.314
GROCERY,FALL,ELECTRIC,WEEKDAY,11,5.3879
GROCERY,FALL,ELECTRIC,WEEKDAY,12,5.4781
GROCERY,FALL,ELECTRIC,WEEKDAY,13,5.5016
GROCERY,FALL,ELECTRIC,WEEKDAY,14,5.5552
GROCERY,FALL,ELECTRIC,WEEKDAY,15,5.4868
GROCERY,FALL,ELECTRIC,WEEKDAY,16,5.3567
GROCERY,FALL,ELECTRIC,WEEKDAY,17,5.3835
GROCERY,FALL,ELECTRIC,WEEKDAY,18,5.2841
GROCERY,FALL,ELECTRIC,WEEKDAY,19,5.1704
GROCERY,FALL,ELECTRIC,WEEKDAY,20,4.9401
GROCERY,FALL,ELECTRIC,WEEKDAY,21,4.5667
GROCERY,FALL,ELECTRIC,WEEKDAY,22,4.2073
GROCERY,FALL,ELECTRIC,WEEKDAY,23,3.8406
GROCERY,FALL,GAS,WEEKEND,0,0.5231
GROCERY,FALL,GAS,WEEKEND,1,0.4879
GROCERY,FALL,GAS,WEEKEND,2,0.5237
GROCERY,FALL,GAS,WEEKEND,3,0.6852
GROCERY,FALL,GAS,WEEKEND,4,0.9986
GROCERY,FALL,GAS,WEEKEND,5,1.3697
GROCERY,FALL,GAS,WEEKEND,6,1.7065
GROCERY,FALL,GAS,WEEKEND,7,1.9168
GROCERY,FALL,GAS,WEEKEND,8,2.0061
GROCERY,FALL,GAS,WEEKEND,9,2.0499
GROCERY,FALL,GAS,WEEKEND,10,2.0545
GROCERY,FALL,GAS,WEEKEND,11,2.0209
GROCERY,FALL,GAS,WEEKEND,12,1.9303
GROCERY,FALL,GAS,WEEKEND,13,1.8317
GROCERY,FALL,GAS,WEEKEND,14,1.7318
GROCERY,FALL,GAS,WEEKEND,15,1.6513
GROCERY,FALL,GAS,WEEKEND,16,1.5764
GROCERY,FALL,GAS,WEEKEND,17,1.5113
GROCERY,FALL,GAS,WEEKEND,18,1.4437
GROCERY,FALL,GAS,WEEKEND,19,1.3529
GROCERY,FALL,GAS,WEEKEND,20,1.2106
GROCERY,FALL,GAS,WEEKEND,21,0.9918
GROCERY,FALL,GAS,WEEKEND,22,0.7831
GROCERY,FALL,GAS,WEEKEND,23,0.6151
GROCERY,FALL,GAS,WEEKDAY,0,0.5301
GROCERY,FALL,GAS,WEEKDAY,1,0.4816
GROCERY,FALL,GAS,WEEKDAY,2,0.4999
GROCERY,FALL,GAS,WEEKDAY,3,0.6425
GROCERY,FALL,GAS,WEEKDAY,4,0.9492
GROCERY,FALL,GAS,WEEKDAY,5,1.3385
GROCERY,FALL,GAS,WEEKDAY,6,1.6942
GROCERY,FALL,GAS,WEEKDAY,7,1.9218
GROCERY,FALL,GAS,WEEKDAY,8,2.0221
GROCERY,FALL,GAS,WEEKDAY,9,2.073
GROCERY,FALL,GAS,WEEKDAY,10,2.1012
GROCERY,FALL,GAS,WEEKDAY,11,2.0777
GROCERY,FALL,GAS,WEEKDAY,12,1.9889
GROCERY,FALL,GAS,WEEKDAY,13,1.8823
GROCERY,FALL,GAS,WEEKDAY,14,1.779
GROCERY,FALL,GAS,WEEKDAY,15,1.7133
GROCERY,FALL,GAS,WEEKDAY,16,1.6565
GROCERY,FALL,GAS,WEEKDAY,17,1.5838
GROCERY,FALL,GAS,WEEKDAY,18,1.5028
GROCERY,FALL,GAS,WEEKDAY,19,1.395
GROCERY,FALL,GAS,WEEKDAY,20,1.2398
GROCERY,FALL,GAS,WEEKDAY,21,1.018
GROCERY,FALL,GAS,WEEKDAY,22,0.805
GROCERY,FALL,GAS,WEEKDAY,23,0.6271
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,0,1.4066
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,1,1.3885
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,2,1.384
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,3,1.4086
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,4,1.4747
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,5,1.6403
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,6,1.7925
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,7,1.9069
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,8,1.9779
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,9,2.0014
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,10,2.0082
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,11,2.0059
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,12,2.0003
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,13,1.9813
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,14,1.9593
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,15,1.9182
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,16,1.8626
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,17,1.8265
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,18,1.8267
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,19,1.7635
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,20,1.6661
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,21,1.5745
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,22,1.4904
HEALTHCARE,WINTER,ELECTRIC,WEEKEND,23,1.4358
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,0,1.4109
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,1,1.3931
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,2,1.3873
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,3,1.4101
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,4,1.4944
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,5,1.7025
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,6,1.9418
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,7,2.1359
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,8,2.2704
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,9,2.3125
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,10,2.3259
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,11,2.3311
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,12,2.3354
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,13,2.332
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,14,2.3132
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,15,2.2671
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,16,2.1706
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,17,2.0773
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,18,1.9874
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,19,1.8569
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,20,1.7289
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,21,1.601
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,22,1.5062
HEALTHCARE,WINTER,ELECTRIC,WEEKDAY,23,1.4427
HEALTHCARE,WINTER,GAS,WEEKEND,0,1.0574
HEALTHCARE,WINTER,GAS,WEEKEND,1,0.9963
HEALTHCARE,WINTER,GAS,WEEKEND,2,0.9874
HEALTHCARE,WINTER,GAS,WEEKEND,3,1.0337
HEALTHCARE,WINTER,GAS,WEEKEND,4,1.3932
HEALTHCARE,WINTER,GAS,WEEKEND,5,2.1426
HEALTHCARE,WINTER,GAS,WEEKEND,6,2.7466
HEALTHCARE,WINTER,GAS,WEEKEND,7,2.9678
HEALTHCARE,WINTER,GAS,WEEKEND,8,2.925
HEALTHCARE,WINTER,GAS,WEEKEND,9,2.9402
HEALTHCARE,WINTER,GAS,WEEKEND,10,2.9046
HEALTHCARE,WINTER,GAS,WEEKEND,11,2.9302
HEALTHCARE,WINTER,GAS,WEEKEND,12,2.976
HEALTHCARE,WINTER,GAS,WEEKEND,13,2.8987
HEALTHCARE,WINTER,GAS,WEEKEND,14,2.8015
HEALTHCARE,WINTER,GAS,WEEKEND,15,2.8005
HEALTHCARE,WINTER,GAS,WEEKEND,16,2.7254
HEALTHCARE,WINTER,GAS,WEEKEND,17,2.6154
HEALTHCARE,WINTER,GAS,WEEKEND,18,2.4364
HEALTHCARE,WINTER,GAS,WEEKEND,19,2.2685
HEALTHCARE,WINTER,GAS,WEEKEND,20,2.0666
HEALTHCARE,WINTER,GAS,WEEKEND,21,1.8144
HEALTHCARE,WINTER,GAS,WEEKEND,22,1.4977
HEALTHCARE,WINTER,GAS,WEEKEND,23,1.2037
HEALTHCARE,WINTER,GAS,WEEKDAY,0,1.0535
HEALTHCARE,WINTER,GAS,WEEKDAY,1,0.9941
HEALTHCARE,WINTER,GAS,WEEKDAY,2,0.9831
HEALTHCARE,WINTER,GAS,WEEKDAY,3,1.0286
HEALTHCARE,WINTER,GAS,WEEKDAY,4,1.4491
HEALTHCARE,WINTER,GAS,WEEKDAY,5,2.4019
HEALTHCARE,WINTER,GAS,WEEKDAY,6,3.0273
HEALTHCARE,WINTER,GAS,WEEKDAY,7,3.2636
HEALTHCARE,WINTER,GAS,WEEKDAY,8,3.2418
HEALTHCARE,WINTER,GAS,WEEKDAY,9,3.2599
HEALTHCARE,WINTER,GAS,WEEKDAY,10,3.2304
HEALTHCARE,WINTER,GAS,WEEKDAY,11,3.2632
HEALTHCARE,WINTER,GAS,WEEKDAY,12,3.3086
HEALTHCARE,WINTER,GAS,WEEKDAY,13,3.2322
HEALTHCARE,WINTER,GAS,WEEKDAY,14,3.1324
HEALTHCARE,WINTER,GAS,WEEKDAY,15,3.1044
HEALTHCARE,WINTER,GAS,WEEKDAY,16,2.9905
HEALTHCARE,WINTER,GAS,WEEKDAY,17,2.8382
HEALTHCARE,WINTER,GAS,WEEKDAY,18,2.592
HEALTHCARE,WINTER,GAS,WEEKDAY,19,2.3592
HEALTHCARE,WINTER,GAS,WEEKDAY,20,2.1363
HEALTHCARE,WINTER,GAS,WEEKDAY,21,1.8345
HEALTHCARE,WINTER,GAS,WEEKDAY,22,1.5094
HEALTHCARE,WINTER,GAS,WEEKDAY,23,1.2028
HEALTHCARE,SPRING,ELECTRIC,WEEKEND,0,1.3878
HEALTHCARE,SPRING,ELECTRIC,WEEKEND,1,1.3814
HEALTHCARE,SPRING,ELECTRIC,WEEKEND,2,1.4047
HEALTHCARE,SPRING,ELECTRIC,WEEKEND,3,1.4689
